,place_name,address,place_id,latitude,longitude,types,city
34,Jadhav Neurosurgical Care Center,"Arihant Galaxy, C.S.No.1599, Opposite, District Hospital Rd, Ganesh Nagar, Sangli, Maharashtra 416416, India",ChIJH01qPmYYwTsRXDNLEtr5A48,16.851185,74.5739972,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
35,"District General Hospital, Sangli","District Hospital Rd, Kothavale Galli, Khanbhag, Sangli, Maharashtra 416416, India",ChIJ4br4RmgYwTsRwRtWg6Ax2l8,16.8525193,74.5748131,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
36,Railway Hospital,"Maniknagar Bypass, Samastanagar, Miraj, Maharashtra 416410, India",ChIJXUL0OzMiwTsRqKSHda015_4,16.8147991,74.6389087,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
37,Divekar Hospital,"Panchamukhi Maruti Rd, Khanbhag, Sangli, Maharashtra 416416, India",ChIJu0A170MYwTsRAe7Qq0Ykfog,16.856104,74.5648969,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
38,"Janseva Arogya Kendra, Guruwarpeth","173, Budhwar Peth, Madhavnagar, Sangli Miraj Kupwad, Maharashtra 416406, India",ChIJHZVIofkXwTsRt_Ku53bzrqk,16.8910187,74.584115,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
39,"Abhijit joshi Hospital ,Vishrambag Sangli","South Shivaji Nagar, Nishant Colony, Sangli, Maharashtra 416416, India",ChIJB9yIsisZwTsRAjzlBPyQpuw,16.8523973,74.5814773,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
40,Mehta Hospital,"66, Sangli College Rd, North Shivaji Nagar, Gokul Nagar, Sangli, Maharashtra 416416, India",ChIJiXgUn3IYwTsRJjXWwZRC4Jw,16.8624014,74.5811186,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
41,Padmabharti Hospital,"Sangli - Miraj Rd, Vishrambag, Sangli, Maharashtra 416415, India",ChIJX3P1z4MiwTsRCF2cF0ouXQk,16.8486313,74.5968474,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
42,Vishrambag Hospital,"12, Saraswati Nagar, Near DSP Office (Police Head Quarter, Saraswati Nagar, Vishrambag, Sangli, Maharashtra 416415, India",ChIJ7djm9HgYwTsRL3gAh-z6RVA,16.8512476,74.592912,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
43,GAIKWAD MATERNITY AND SURGICAL HOSPITAL,"Opp sangli civil hospital,ganeshnagar., District Hospital Rd, Ganesh Nagar, Patrakar Nagar, Sangli, Maharashtra 416416, India",ChIJi5CtJGYYwTsRXrTUKzzvolw,16.8511026,74.5737469,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
44,Mamta Nursing Home Dr. Shainaz Sadiq Syed,"Subashnnagar,, Miraj - Malgaon Main Rd, Sangli Miraj Kupwad, Maharashtra 416410, India",ChIJ3Zc6GZsjwTsRtB_kZo4-JN0,16.8396979,74.67350530000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
45,Date Hospital,"Civil Hospital Chowk, Maharashtra 416416, India",ChIJseDkzGgYwTsRQlzXmC7h_Ks,16.8541285,74.5753512,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
46,palkar hospital,"Pandharpur Wal, Miraj, Maharashtra 416410, India",ChIJ0ey4tsojwTsRvFZUqOqAGNg,16.821324,74.6404778,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
47,Vivekanand Hospital Bamnoli,"Vivekanand Hospital, Banmoli Rd, Bajarang Nagar, MIDC Kupwad, Sangli, Maharashtra 416436, India",ChIJEzj3yMUiwTsRx4egX-9CHIo,16.8758139,74.6234432,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
48,Javadekar Hospital,"Vishrambag, Sangli, Maharashtra 416415, India",ChIJ0Zf_Y4EiwTsRf9BGwoOsB6Y,16.8474086,74.5974626,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
