,place_name,address,place_id,latitude,longitude,types,city
38,Six Sigma Hospital,"Osiya Nagar, Maloji nagar, Malegaon, Maharashtra 423203, India",ChIJd_OamjOZ3jsRD5HBBN80evM,20.5543109,74.5250875,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
39,More Accident Hospital,"Malegaon Road, Behind Kankariya Nivas, Soygaon, Malegaon, Maharashtra 423105, India",ChIJvbBLQeqZ3jsRXY3GbjY4bQQ,20.5590635,74.52109039999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
40,Sai Shradha Hospital,"Satana Rd, behind Jaju Hospital, Osiya Nagar, Maloji nagar, Malegaon, Maharashtra 423203, India",ChIJHeIuEZWZ3jsRzVFiIE78pVU,20.5532975,74.5210505,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
41,Al Ameen Multi Speciality Hospital,"Mohammad Ali Rd, Sardar Nagar, Nayapura, Malegaon, Maharashtra 423203, India",ChIJOQVcMbGZ3jsR3T6kSlXveSE,20.5504411,74.5385671,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
42,Mamta Hospital,"Suryakiran Apartment, Satana Naka, Osiya Nagar, Maloji nagar, Malegaon, Maharashtra 423203, India",ChIJx3loH5WZ3jsRPGfXMMIeQqo,20.5535739,74.5202087,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
43,Gayatri Accident Hospital,"Gayatri Accident Hospital, Jyoti Nagar, Osiya Nagar, Maloji nagar, Malegaon, Maharashtra 423203, India",ChIJKYUZlb2Z3jsRUr6UhLLs1kM,20.5479534,74.5242095,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
44,Sai Accident Hospital,"West End Complex, Satana Naka, Malegaon, Maharashtra 423203, India",ChIJvcCXlpSZ3jsRZ6mm9F-Avh0,20.553048,74.518078,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
45,Shree Hospital,"60 Feet Rd, Camp, Malegaon, Maharashtra 423203, India",ChIJbeZ-FuuZ3jsRIEtckka0wiI,20.5591052,74.51967119999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
46,Noor Hospital,"Mushawarat Chowk, Nayapura, Malegaon, Maharashtra 423203, India",ChIJmQxw0raZ3jsRY-tWARklN3w,20.5509904,74.5383119,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
47,Sahara Hospital,"Nayapura, Malegaon, Maharashtra 423203, India",ChIJl6eoOLiZ3jsRZ2bqhuxi5sk,20.55428,74.533165,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
48,Sankalp Hospital,"shadhari medical road jaju bildig, Satana Naka, Malegaon, Maharashtra, India",ChIJaUtIEZWZ3jsRKi1PCDPdd4c,20.5535082,74.5210559,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
49,Samarth Hospital/Seva LAB,"Camp Rd, opp. Deepak Theater, Soygaon, Malegaon, Maharashtra 423105, India",ChIJ315vaOqZ3jsRcqrRFWXAKhA,20.55877,74.5215632,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
50,Mangulkar Eye Hospital,"Camp Rd, Near deepak talkies, Vardhaman Nagar, Malegaon, Maharashtra 423105, India",ChIJLyhZDeqZ3jsR-sapfmGZzyI,20.5595526,74.52217069999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
51,Alfa Accident Hospital,"Old Agra Road, Golden Nagar, Malegaon, Maharashtra 423203, India",ChIJNfENg7WZ3jsR337QfJctuEE,20.5564822,74.5431629,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
52,Al-hera Hospital,"Sardar Nagar, Nayapura, Malegaon, Maharashtra 423203, India",ChIJwX5JDLGZ3jsRwqSGrFV11QU,20.5485847,74.5387236,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
53,Chaitanya sai hospital,"Balaji Arcked, 60 Feet Rd, Satana Naka, Soygaon, Malegaon, Maharashtra 423203, India",ChIJpZ0GWW2Z3jsRiEp-zVkufMg,20.5539817,74.5188545,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
54,Bafna Hospital,"Soygaon, Malegaon, Maharashtra 423105, India",ChIJ__uXr-uZ3jsRfXneBoYvixg,20.5583722,74.51931809999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
55,Lotus Hospital,"Church Gate Rd, Camp, Malegaon, Maharashtra 423105, India",ChIJC8-_VPqZ3jsR9iRI7OHcS5Y,20.5680929,74.50790099999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
56,Bora Children's Hospital,"Beside Dr. Paripathyadar Hospital, Savata Nagar, Sangameshwar, Malegaon, Maharashtra 423203, India",ChIJZZit3byZ3jsRTiInCknfrd8,20.5451981,74.52633039999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
57,Ashray Hospital,"Shivaji Rd, Camp, Malegaon, Maharashtra 423105, India",ChIJwb9Do-WZ3jsROc70zplNmgI,20.5678462,74.5148188,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
58,Susmit Nursing Home,"Camp, Malegaon, Maharashtra 423105, India",ChIJYWlNPPuZ3jsR87xWe6jk5iA,20.5694741,74.5098969,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
59,"Rachana Hospital, Malegaon Camp, Malegaon","Camp, Malegaon, Maharashtra 423105, India",ChIJgxhGueOZ3jsR7A9n1S2wMOY,20.5736373,74.5151214,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
