,place_name,address,place_id,latitude,longitude,types,city
37,Dr Sunil Gajre Hospital.,"60, Mahatma Gandhi Rd Jilha Peth, Mahatma Gandhi Rd, Jilha Peth, Pratap Nagar, Jalgaon, Maharashtra 425001, India",ChIJM0_Y8K8P2TsRW-xUW7ih_NQ,21.0073188,75.5635045,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
38,Navjeevan Maternity Hospital,"First floor, Chirmade Complex, off Bhaskar market, MJ College Rd, Jalgaon, Maharashtra 425001, India",ChIJq-wIh7EP2TsRSMDZmLhjB6E,21.0017633,75.5602102,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
39,Om Critical Care and Trauma Center,"340, Omkar Nagar, Zilha Peth, behind Parikh Park, Jalgaon, Maharashtra 425001, India",ChIJ5_fSb68P2TsRgRyQK6oppEc,21.0071539,75.56707569999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
40,Sankalp Hospital,"Ring Rd, Bhoite Nagar, Ganesh Colony, Jalgaon, Maharashtra 425001, India",ChIJC-Fm1bAP2TsRfftdgtptufE,21.0041334,75.5571329,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Jalgaon
41,Shobha Hospital and superspeciality gastroenterology center,"Sindhi Colony Rd, near Panchmukhi Hanuman mandir, Ranchos Nagar, Devidas Colony, Jalgaon, Maharashtra 425001, India",ChIJaVRNBBwP2TsR73Q4EkCHWA8,21.0033893,75.5680453,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
42,Nims Hospital,"Behind Jalgaon, Railway Station, Jalgaon, Maharashtra 425001, India",ChIJs5HHeL0P2TsRh8Q-K5bY0DM,21.0186439,75.5597873,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
43,Ruby Hospital & Critical Care CENTER,"5, Mahesh Marg, Tagore Nagar, Jalgaon, Maharashtra 425002, India",ChIJxYT1wrMP2TsRLC07Oma8ZfA,21.0025353,75.5586397,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
44,Vansh Hospital,"9, Onkar Nagar, Pandey Dairy Chowk, Opp Civil Hospital, Church Road, Jalgaon, Maharashtra 425001, India",ChIJp0yOUq8P2TsRzF87L6urONo,21.0074761,75.5682818,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
45,Mahajan Hospital,"Pratap Nagar, Jalgaon, Maharashtra 425001, India",ChIJoYBb27sP2TsR3bniNA0rmYY,21.0111832,75.5574417,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
46,Kochars Hospital,"430/2B, Akashwani Chauk, Ramdas Colony, Jalgaon, Maharashtra 425001, India",ChIJTc7mW7IP2TsRRkp1uhT0Ev0,20.9991798,75.5607945,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
47,Sanghvi Hospital,"Swatantrya Chowk, Jilha Peth, Jalgaon, Maharashtra 425001, India",ChIJewMvaq4P2TsRheCcN1MD3KY,21.003298,75.5643913,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
48,Vijayendra Hospital,"Ganesh Colony, Jalgaon, Maharashtra 425001, India",ChIJywiPSpEP2TsRgCs5sjUKX6w,21.0119747,75.5451379,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
49,Kolhe Accident And Children's Hospital,"Plot No. 11, GJ SH 6, opp. Bahinabai Garden, Jalgaon, Maharashtra 425002, India",ChIJxzh9rLYP2TsRbz4PhUpHZq4,21.001681,75.556556,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
50,Pacham Hospital,"M.J. College Road, Bhaskar Market Rd, Opp. Bahinabai Garden, Jalgaon, Maharashtra 425001, India",ChIJe2gAfrEP2TsR7JBHCgiq7GE,21.0016534,75.55941980000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
51,Apex Asian Hospital Pvt Ltd,"Plot No.5, National Highway 6, Ganapati Nagar, near Akashvani, Jalgaon, Maharashtra 425001, India",ChIJXwvYjrIP2TsRFG3zpTCJTPI,20.9981327,75.56190819999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
52,New Life Hospital,"Ring Road, near People Bank, Maharashtra 425001, India",ChIJQWwlSbcP2TsRjfCoSxs3SbQ,21.0059704,75.5562743,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
53,Mahavir Jain Hospital,"35, 36, 37, Khandesh Mill Complex, Jalgaon, Maharashtra 425001, India",ChIJ82mFu7wP2TsRBZsVz0Keubc,21.0143414,75.56155179999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
54,Hayat Accident Hospital,"Devidas Colony, Jalgaon, Maharashtra 425001, India",ChIJ8zpxza4P2TsRT9XziQdMU80,21.004436,75.56830269999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
55,"Malti Accident Hospital,","M. J. College Road, near Bhaskar Market, Jalgaon, Maharashtra 425001, India",ChIJGxCyh7EP2TsR7W7G72zrG2U,21.0017975,75.5602873,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
56,Bhalode Hospital,"Pande Chauk to Sindhi Colony Rd, Near hanuman mandir, Prabhat Colony, Jalgaon, Maharashtra 425001, India",ChIJr0Z2Ka8P2TsRYx7JPIRVpu8,21.0051202,75.5681812,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
57,Payghan Hospital,"Sindhi Colony Road, near Panchmukhi Hanuman Temple, Jalgaon, Maharashtra 425001, India",ChIJ9YQIIqwP2TsRX2jXex-2Ucg,21.0017984,75.5669565,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
58,R.K. Hospital,"Aakar Complex, Bus Stop, Near, Mahabal Colony Rd, Nutan Varsha Colony, Ganapati Nagar, Jalgaon, Maharashtra 425001, India",ChIJNd24I0kO2TsRGvudxr9aQns,20.9871353,75.5555715,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
59,Bhirud Hospital,"Jaikisan Wadi, Jalgaon, Maharashtra 425001, India",ChIJsScDnqUP2TsR1nWOF7ZFOTw,21.0090436,75.5655266,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
