,place_name,address,place_id,latitude,longitude,types,city
37,Bhukte Hospital,"Mul Road, Swastik Nagar, Chandrapur, Maharashtra 442401, India",ChIJWU_Q6s_V0jsRS56X8PYoWzQ,19.969216,79.3027851,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
38,Dr Bendle Hospital,"Dr Bendle Hostpital in front Zee maha sale bazaar, Maharashtra, India",ChIJs3SgPirU0jsR7ZAOpSgzKcI,19.9525404,79.29574269999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
39,Dr Bhede Hospital,"Kasturba Rd, kumbhar ward, Chandrapur, Maharashtra 442402, India",ChIJI4SNQjbV0jsRlqfnVsYXPjM,19.9547159,79.2969225,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
40,Dispensary(Durgapur Township),"Chandrapur - Durgapur Rd, WCL Colony, Durgapur, Chandrapur, Maharashtra 442404, India",ChIJdy5FOWkr0zsRT71Oo1Mm2_U,20.0164814,79.30057839999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
41,Dhanorkar Ayurveda Hospital (Panchkarma Center) In Chandrapur,"Opposite Zilla Parishad, near State Bank, 442401, India",ChIJqZvJmdTV0jsR4m17fiv9qzQ,19.9600036,79.29522360000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
42,Mogre Hospital,"near Gajanan mandir, Vivek Nagar, Chandrapur, Maharashtra 442502, India",ChIJ65_WPs_V0jsRGN23rk-0gEQ,19.9691376,79.3059773,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
43,Dr. Anil Kontamwar Hospital,"7, Shivaji Nagar, D.G.Tukum, Jairaj Nagar, Tukum, Chandrapur, Maharashtra 442401, India",ChIJCRIF6sTV0jsRQjLZiIlOnYw,19.9746218,79.3029025,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
44,Sanjeevani orthopaedic and fracture hospital,"Police Quarters, D.G.Tukum, Police Colony, Tukum, Chandrapur, Maharashtra 442401, India",ChIJZz-NR9DV0jsRKN6TGYiMghw,19.9682642,79.3000373,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
45,Trinity Child Speciality Hospital,"Nagpur Rd, near Janata college, Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJT1VV6HbW0jsR1jk9EPUDbcc,19.9722124,79.2867244,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
46,manvatkar hospital,"Unnamed Road, Urja Nagar, Chandrapur, Maharashtra 442402, India",ChIJL8Bv18_V0jsRkB_SFHwtnpU,19.9657859,79.3092327,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
47,Dr. Kolte Hospital,"Gol Bazar, Tilak Maidan, Gandhi Chowk Rd, Bazar Ward, Chandrapur, Maharashtra 442402, India",ChIJhZ42Fy_U0jsRAvr7BZ-supI,19.9490859,79.29771439999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
48,Bhede Hospital,"D.G.Tukum, Jairaj Nagar, Tukum, Chandrapur, Maharashtra 442401, India",ChIJAQAAANDV0jsReiU4vhKypH8,19.9704597,79.30148450000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
49,Dr.mogre skin and Child care,"near gajanan mandir, Sarkar Nagar, Tukum, Chandrapur, Maharashtra 442401, India",ChIJs8_UbM_V0jsRCIG0lm2gVZ4,19.9730778,79.3076178,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
50,Dhande ENT Hospital & Pathology Center,"Nagpur Rd, Beside of CDCC Bank, Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJdcpDEIjX0jsRGAHj3n34Cjw,19.9719147,79.2885778,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
51,Shishujeet Hospital,"Chandrapur - Mul - Saoli - Gadchiroli -MSH7, Bengali Camp, Shastri Nagar, Tukum, Chandrapur, Maharashtra 442401, India",ChIJnQ5fOsjV0jsREX1Vl3fvSWc,19.9690991,79.3118279,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
52,EMOBIZON,"NEAR DR.KUBER HOSPITAL BHANAPETH WARD, Maharashtra 442402, India",ChIJleql5C7U0jsRmdmuhb_WkRs,19.9500656,79.29791320000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
53,Dr Regundwar Hospital,"Vivek Nagar Rd, Kabir Nagar, Vivek Nagar, Chandrapur, Maharashtra 442502, India",ChIJn4EnG4bV0jsRQ2D8oPz7VFg,19.9690244,79.3060959,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
54,Dr. Shardul Wargantiwar Hospital,"Sanjay Gandhi Market, Nagpur Rd, Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJgfOSpuPV0jsRSVgHxhmxgP4,19.9649377,79.29422249999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
55,Sawalkar Hospital,"S.T. work shop square, Tadoba Rd, Tukum, Chandrapur, Maharashtra 442404, India",ChIJ2ecAkufV0jsRMJQkWHYQz38,19.9828538,79.2997395,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
56,WCL Area Hospital,"Hindustan Lalpeth Colliery, Babupeth, Bazar Ward, Chandrapur, Maharashtra 442507, India",ChIJk5cB1RDU0jsREmCghdusPts,19.9293189,79.30417419999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
57,Aastha Medical Centre,"Ramnagar, Chandrapur, Maharashtra 442402, India",ChIJH-cpXH_W0jsRncnF8EFRgG4,19.9626037,79.2898594,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
58,Yerne Hospital,"Datala Rd, Revenue Colony, Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJFTaMOH_W0jsRJZzLNhijvH4,19.9614047,79.2882238,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
59,Khan Child Hospital,"Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJLaW0kdTV0jsRSUB1gb9jL4U,19.960222,79.2952474,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
