,place_name,address,place_id,latitude,longitude,types,city
37,SKIN CARE CLINIC ( DR.TAPISH KHIYANI ),"Dag Borkhedi, Hinganghat, Maharashtra 442301, India",ChIJqfMw0o570zsRC2BXNXEXEUc,20.5523727,78.8358508,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
38,Lodha hospital main road hinganghat,"Near Old Bus Stop, Hinganghat, Maharashtra 442301, India",ChIJEyUVqeN70zsRl2I0JAeiCNc,20.5514288,78.8375646,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
39,सर्वज्ञ योग प्राकृतिक चिकित्सालय,"Unnamed Road, Adarsh Nagar, Hinganghat, Maharashtra 442301, India",ChIJ3bMkpGxl0zsR7bv-L0lotuY,20.5539657,78.844346,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
40,Aditya Clinic,"jain mandir ward, Hinganghat, Maharashtra 442301, India",ChIJ3502_ax60zsRsB8FBdWZIJg,20.5494515,78.83611839999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
41,Magan Netralaya,"NH 7, Dag Borkhedi, Hinganghat, Maharashtra 442301, India",ChIJb1OmjKt60zsRaMo8iLbHUNo,20.546109,78.834071,"['health', 'point_of_interest', 'establishment']",Hinganghat
42,Rural Hospital,"Wadner, Wardha, NH-7, Hinganghat Pandharkawda Road, Wardha, Wardha, Maharashtra 442301, India",ChIJR2a0TwZ00zsRvmT-eGzVnts,20.43112,78.744242,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
43,Pandey Piles Clinic,"Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJC_G-dS9l0zsRKzqz5hLfFWo,20.5511677,78.84174039999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
44,Ranka Hospital,"Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJzV2FGa160zsR7cZQcCjRXz4,20.5501811,78.83653410000001,"['health', 'point_of_interest', 'establishment']",Hinganghat
45,Alok Nursing Home,"Dag Borkhedi, Hinganghat, Maharashtra 442301, India",ChIJk9Awm6560zsR4ElCY3WD-vg,20.5486441,78.832089,"['health', 'point_of_interest', 'establishment']",Hinganghat
46,Khalekar Hospital,"Unnamed Road, Dag Borkhedi, Hinganghat, Maharashtra 442301, India",ChIJPcXONQZ70zsRuxJii_y1vwc,20.550538,78.8355086,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
47,Bonde Hospital - Orthopedics & Maternity,"Jagannath Ward, Hinganghat, Maharashtra 442301, India",ChIJB8itTCJ70zsR1qzxyD7kxRM,20.5501527,78.836082,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
48,Dr. Borkar-Yashoda Hospital ( Pediatric & Eye Care),"Bus Stand Rd, near Nagarparishad Vachnalay, Nannasha Ward, Jangona, Hinganghat, Maharashtra 442301, India",ChIJz_Vlac5l0zsRwh5oHNLgpXA,20.552012,78.840119,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Hinganghat
49,Dhanshree Netralaya (Ostwal Hospital),"Ram Mandir Ward, near Shani Mandir, Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJWVoVDS9l0zsRWePC5M-rado,20.5505728,78.8411405,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
50,Nagarparishad Hospital,"Taka Ground, near Bus Stand, Adarsh Nagar, Hinganghat, Maharashtra 442301, India",ChIJ-ZsfsnZl0zsRx43NO_2kXXw,20.5522167,78.8405276,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
51,Sanchi Dental Clinic,"Nagpur road, near Dr. B.R. Ambedkar school, opp. Balaji furniture, Hinganghat, Maharashtra 442301, India",ChIJrf_vV1Jl0zsR70cSYPcPHRI,20.5522616,78.846411,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
52,Dr Gianchandani Memorial Hospital,"Main Rd, near Laxmi Talkies, Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJsziXBmd70zsRTwavXteZpFY,20.5508972,78.8366468,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
53,भावना क्लिनिक,"Unnamed Road, Mandgaon, Maharashtra 442102, India",ChIJa2K4K25j0zsRZTT2BJX3Dto,20.6520617,78.87200229999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
54,Pahune Hospital,"Mandgaon, Maharashtra 442102, India",ChIJMVf-H25j0zsRFJqB2Heisk4,20.6532877,78.8722243,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
55,Lodha Hospital,"near KGN Hall, Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJU8r2Fq160zsRVghRPRN-KiQ,20.5519527,78.8375966,"['doctor', 'health', 'point_of_interest', 'establishment']",Hinganghat
56,Dhanvantari Clinic,"opposite Abdulhha height, Adarsh Nagar, Hinganghat, Maharashtra 442301, India",ChIJpTodHVtl0zsRNyHEMuer-6E,20.5540531,78.8492854,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
57,shree seva samit hospital,"Dag Borkhedi, Hinganghat, Maharashtra 442301, India",ChIJ25KBIS970zsR4ufjp4UzucY,20.5534624,78.8350066,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
58,Lodha Orthopedic and Dentistry,"ambedkar Square, opposite DYSP office, Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJ_ftPzfl70zsRVdfLJL50MlE,20.5522509,78.83729749999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
