,place_name,address,place_id,latitude,longitude,types,city
44,Sub Centre,"Parsapur, Amravati, MSH-24, Shegaon Paratwada Road, Achalpur, Achalpur, Maharashtra 444808, India",ChIJjZSDqufw1jsRabB-ubO9qPE,21.2597598,77.4156841,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
45,Kabra Children Hospital,"Road, Datta Nagar, Pensionpura, Paratwada, Maharashtra 444805, India",ChIJz4dO8ID01jsR77vjWk168Mc,21.2972686,77.518061,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
46,Dr.Sangole Hospital,"Brahmansabha Colony, Civil Lines, Paratwada, Maharashtra 444805, India",ChIJ66od8X_01jsR0HHoIpdzIjw,21.29386,77.51503819999999,"['health', 'point_of_interest', 'establishment']",Achalpur
47,Shree Hari Hospital,"Tilak Chowk, Paratwada, Maharashtra 444805, India",ChIJGc8o34b01jsR6mUY6JmAITk,21.3007378,77.5191048,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
48,Kutir Hospital,"Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJc_1Cu1_z1jsRZyqb8NaGYSE,21.2851963,77.5151703,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
49,Dr.Watane Hospital,"MH MSH 6, Brahmansabha Colony, Civil Lines, Paratwada, Maharashtra 444805, India",ChIJwXn9rmX11jsRY0V_Qd5XnMg,21.294128,77.51466270000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
50,Ketan medical,"Haram, Maharashtra 444808, India",ChIJwznlFnPx1jsRWRhqRSezIgg,21.249442,77.448911,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
51,late dayaramji dhakulkar memorial hospital,"In Cotton Market, near Sanjeevani Hopsital, Paratwada, Maharashtra 444805, India",ChIJNeymZHjz1jsRAwXiB9bhFUk,21.284474,77.5170539,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
52,Tulsi Hospitals Dr Gawai,"Datta Nagar, Pensionpura, Paratwada, Maharashtra 444805, India",ChIJT0GTiYD01jsRnLYWJon9osk,21.2966168,77.51709110000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
53,Kadu Orthocare Hospital,"Civil Lines, Paratwada, Maharashtra 444805, India",ChIJQ0mNjX301jsRsJ2iuQh_otw,21.3013124,77.5153752,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
54,Vijaymala Hospital,"Ghamodiya Plot, Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJlTl8wxPz1jsRt9k55XDs4mk,21.2853994,77.5170153,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
55,Cottage Hospital,"Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJs1uleoLz1jsRqG7BJk6PbaI,21.2853675,77.5154087,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
56,Primary Health Centre,"Wadgaon Fattepur, Amravati, MSH-24, Shegaon Paratwada Road, Achalpur, Achalpur, Maharashtra 444808, India",ChIJicbx1zDx1jsRqcL6yhvlXNE,21.2789976,77.44076179999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
57,"The Leprosy Mission Hospital, Kothara","Amravati, Kothara, Maharashtra 444805, India",ChIJ1ybZot_11jsRhcMqVzxRK0U,21.3220552,77.5447973,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
58,Matrusha Medicals,"Chawalmandi, Achalpur, Maharashtra 444806, India",ChIJCbV1EaPz1jsRf6jCabd2GVo,21.2654328,77.5065704,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
59,S.S. Netralaya,"Narayanpur, Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJKTt7ok_z1jsRuq0BZ_bF_wI,21.2779007,77.52420889999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
